fbs_item_code,fbs_item,footprint_type,country_code,country,gleam_region,country_footprint,region_footprint,world_footprint,footprint,geographic_resolution,approved
2805,Rice (Milled Equivalent),mg_abx_tetracycline,57,Belarus,Eastern Europe,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,58,Ecuador,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,59,Egypt,Near East and North Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,60,El Salvador,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,61,Equatorial Guinea,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,63,Estonia,Western Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,64,Faroe Islands,Western Europe,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,65,Falkland Islands (Malvinas),Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,66,Fiji,Oceania,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,67,Finland,Western Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,68,France,Western Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,69,French Guiana,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,70,French Polynesia,Oceania,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,72,Djibouti,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,73,Georgia,Near East and North Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,74,Gabon,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,75,Gambia,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,79,Germany,Western Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,80,Bosnia and Herzegovina,Western Europe,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,81,Ghana,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,82,Gibraltar,Western Europe,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,83,Kiribati,Oceania,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,84,Greece,Western Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,85,Greenland,North America,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,86,Grenada,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,87,Guadeloupe,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,88,Guam,Oceania,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,89,Guatemala,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,90,Guinea,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,91,Guyana,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,93,Haiti,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,94,Holy See,Western Europe,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,95,Honduras,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,96,"China, Hong Kong SAR",East Asia and Southeast Asia,,0.07208413248033776,0.07208413248033776,0.0,region,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,97,Hungary,Eastern Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,98,Croatia,Western Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,99,Iceland,Western Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,100,India,South Asia,0.07208413248033776,0.07208413248033776,0.07208413248033776,0.07208413248033776,country,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,101,Indonesia,East Asia and Southeast Asia,,0.07208413248033776,0.07208413248033776,0.07208413248033776,region,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,102,Iran (Islamic Republic of),South Asia,,0.07208413248033776,0.07208413248033776,0.07208413248033776,region,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,103,Iraq,Near East and North Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,104,Ireland,Western Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,105,Israel,Near East and North Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,106,Italy,Western Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,107,Côte d'Ivoire,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,108,Kazakhstan,Near East and North Africa,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,109,Jamaica,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,110,Japan,East Asia and Southeast Asia,,0.07208413248033776,0.07208413248033776,0.07208413248033776,region,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,112,Jordan,Near East and North Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,113,Kyrgyzstan,Near East and North Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,114,Kenya,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,115,Cambodia,East Asia and Southeast Asia,,0.07208413248033776,0.07208413248033776,0.07208413248033776,region,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,116,Democratic People's Republic of Korea,East Asia and Southeast Asia,,0.07208413248033776,0.07208413248033776,0.07208413248033776,region,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,117,Republic of Korea,East Asia and Southeast Asia,,0.07208413248033776,0.07208413248033776,0.07208413248033776,region,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,118,Kuwait,Near East and North Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,119,Latvia,Western Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,120,Lao People's Democratic Republic,East Asia and Southeast Asia,,0.07208413248033776,0.07208413248033776,0.07208413248033776,region,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,121,Lebanon,Near East and North Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,122,Lesotho,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,123,Liberia,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,124,Libya,Near East and North Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,125,Liechtenstein,Western Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,126,Lithuania,Western Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,127,Marshall Islands,Oceania,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,128,"China, Macao SAR",East Asia and Southeast Asia,,0.07208413248033776,0.07208413248033776,0.0,region,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,129,Madagascar,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,130,Malawi,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,131,Malaysia,East Asia and Southeast Asia,,0.07208413248033776,0.07208413248033776,0.07208413248033776,region,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,132,Maldives,South Asia,,0.07208413248033776,0.07208413248033776,0.07208413248033776,region,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,133,Mali,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,134,Malta,Western Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,135,Martinique,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,136,Mauritania,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,137,Mauritius,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,138,Mexico,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,140,Monaco,Western Europe,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,141,Mongolia,East Asia and Southeast Asia,,0.07208413248033776,0.07208413248033776,0.07208413248033776,region,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,142,Montserrat,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,143,Morocco,Near East and North Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,144,Mozambique,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,145,Micronesia (Federated States of),Oceania,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,146,Republic of Moldova,Eastern Europe,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,147,Namibia,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,148,Nauru,Oceania,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,149,Nepal,South Asia,0.07208413248033776,0.07208413248033776,0.07208413248033776,0.07208413248033776,country,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,150,Netherlands,Western Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,151,Netherlands Antilles (former),Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,153,New Caledonia,Oceania,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,154,North Macedonia,Western Europe,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,155,Vanuatu,Oceania,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,156,New Zealand,Oceania,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,157,Nicaragua,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,158,Niger,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,159,Nigeria,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,160,Niue,Oceania,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,162,Norway,Western Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,163,Northern Mariana Islands,Oceania,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,165,Pakistan,South Asia,,0.07208413248033776,0.07208413248033776,0.07208413248033776,region,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,166,Panama,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,167,Czechia,Eastern Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,168,Papua New Guinea,Oceania,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,169,Paraguay,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,170,Peru,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,171,Philippines,East Asia and Southeast Asia,,0.07208413248033776,0.07208413248033776,0.07208413248033776,region,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,173,Poland,Eastern Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,174,Portugal,Western Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,175,Guinea-Bissau,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,176,Timor-Leste,East Asia and Southeast Asia,,0.07208413248033776,0.07208413248033776,0.07208413248033776,region,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,177,Puerto Rico,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,178,Eritrea,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,179,Qatar,Near East and North Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,180,Palau,Oceania,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,181,Zimbabwe,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,182,Réunion,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,183,Romania,Eastern Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,184,Rwanda,Sub-Saharan Africa,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,185,Russian Federation,Russian Federation,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,187,"Saint Helena, Ascension and Tristan da Cunha",Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,188,Saint Kitts and Nevis,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,189,Saint Lucia,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,190,Saint Pierre and Miquelon,Oceania,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,191,Saint Vincent and the Grenadines,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,192,San Marino,Western Europe,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,193,Sao Tome and Principe,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,194,Saudi Arabia,Near East and North Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,195,Senegal,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,196,Seychelles,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,197,Sierra Leone,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,198,Slovenia,Western Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,199,Slovakia,Eastern Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,200,Singapore,East Asia and Southeast Asia,,0.07208413248033776,0.07208413248033776,0.07208413248033776,region,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,201,Somalia,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,202,South Africa,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,203,Spain,Western Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,205,Western Sahara,Near East and North Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,206,Sudan (former),Near East and North Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,207,Suriname,Latin America and the Caribbean,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,208,Tajikistan,Near East and North Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,209,Eswatini,Sub-Saharan Africa,,,0.07208413248033776,0.07208413248033776,world,n.d.
2805,Rice (Milled Equivalent),mg_abx_tetracycline,210,Sweden,Western Europe,,,0.07208413248033776,0.0,world,no
2805,Rice (Milled Equivalent),mg_abx_tetracycline,211,Switzerland,Western Europe,,,0.07208413248033776,0.0,world,no
